id,entry_date,platform,chart,track_title,artist,rank,did,drive_link,sort_order,created_at
12550,2026-06-14,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc""",Ngô Lan Hương,70,,,,2026-08-14T03:58:32.127798+00:00
12549,2026-06-14,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc"" (Drill Mix)",Hades & Ngô Lan Hương,48,,,,2026-08-14T03:58:32.127798+00:00
12552,2026-06-14,Spotify,LOCAL PULSE - HOCHIMINH CITY,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",95,,,,2026-08-14T03:58:32.127798+00:00
12547,2026-06-14,Spotify,LOCAL PULSE - HOCHIMINH CITY,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,15,,,,2026-08-14T03:58:32.127798+00:00
12553,2026-06-14,Spotify,LOCAL PULSE - HOCHIMINH CITY,Vô Giá,Minh Vương M4U & H2O Music,96,,,,2026-08-14T03:58:32.127798+00:00
12600,2026-06-14,Youtube,Shazam Top Songs,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,47,,,,2026-08-14T03:58:32.127798+00:00
12601,2026-06-14,Youtube,Shazam Top Songs,"Có công mài ""Sắc"" (Remix)",Ngô Lan Hương,61,,,,2026-08-14T03:58:32.127798+00:00
12603,2026-06-14,Youtube,Shazam Top Songs,Sau Này Em Cưới Ai Rồi (Ness Remix),Kiều Chi & Ness Remix,183,,,,2026-08-14T03:58:32.127798+00:00
12599,2026-06-14,Youtube,Shazam Top Songs,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,23,,,,2026-08-14T03:58:32.127798+00:00
12602,2026-06-14,Youtube,Shazam Top Songs,Vô Giá,Minh Vương M4U & H2O Music,114,,,,2026-08-14T03:58:32.127798+00:00
12554,2026-06-14,Spotify,Spotify Playlist | Fresh Find Vietnam,Ở nơi bồ câu và quạ sống chung,Dreamwork,15,,,,2026-08-14T03:58:32.127798+00:00
12584,2026-06-14,Tiktok,TIKTOK HOT,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,10,,,,2026-08-14T03:58:32.127798+00:00
12583,2026-06-14,Tiktok,TIKTOK HOT,"Có công mài ""Sắc""",Ngô Lan Hương,5,,,,2026-08-14T03:58:32.127798+00:00
12537,2026-06-14,Spotify,WEEKLY TOP ALBUM,Chỉ Có Thể Là Anh,TRANG,168,,,,2026-08-14T03:58:32.127798+00:00
12538,2026-06-14,Spotify,WEEKLY TOP SONG,"Có Công Mài ""Sắc""",Ngô Lan Hương,172,,,,2026-08-14T03:58:32.127798+00:00
12539,2026-06-14,Spotify,WEEKLY TOP SONG,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,182,,,,2026-08-14T03:58:32.127798+00:00
12589,2026-06-14,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,24,,,,2026-08-14T03:58:32.127798+00:00
12590,2026-06-14,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,"Có công mài ""Sắc""",Ngô Lan Hương,31,,,,2026-08-14T03:58:32.127798+00:00
12592,2026-06-14,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,71,,,,2026-08-14T03:58:32.127798+00:00
12591,2026-06-14,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Muốn Cua Anh Làm Bồ,Dương Ái Vy,43,,,,2026-08-14T03:58:32.127798+00:00
12588,2026-06-14,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,6,,,,2026-08-14T03:58:32.127798+00:00
12593,2026-06-14,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Thiệp Hồng Chung Tên,Út Nhị Mino ft. Hào JK,99,,,,2026-08-14T03:58:32.127798+00:00
12598,2026-06-14,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,87,,,,2026-08-14T03:58:32.127798+00:00
12595,2026-06-14,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,"Có công mài ""Sắc""",Ngô Lan Hương,48,,,,2026-08-14T03:58:32.127798+00:00
12597,2026-06-14,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,84,,,,2026-08-14T03:58:32.127798+00:00
12596,2026-06-14,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Nổi Gió Lên,Phan Như Thuỳ,49,,,,2026-08-14T03:58:32.127798+00:00
12594,2026-06-14,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,9,,,,2026-08-14T03:58:32.127798+00:00
12587,2026-06-14,Youtube,YOUTUBE MUSIC CHART | TOP ARTIST WEEKLY,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,24,,,,2026-08-14T03:58:32.127798+00:00
12586,2026-06-14,Youtube,YOUTUBE MUSIC CHART | TOP ARTIST WEEKLY,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,16,,,,2026-08-14T03:58:32.127798+00:00
12585,2026-06-14,Youtube,YOUTUBE MUSIC CHART | TOP ARTIST WEEKLY,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,11,,,,2026-08-14T03:58:32.127798+00:00
12510,2026-06-14,Zing,ZingCharts,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,26,,,,2026-08-14T03:58:32.127798+00:00
12514,2026-06-14,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,72,,,,2026-08-14T03:58:32.127798+00:00
12513,2026-06-14,Zing,ZingCharts,"Có Công Mài ""Sắc"" (Remix)",Ngô Lan Hương,52,,,,2026-08-14T03:58:32.127798+00:00
12507,2026-06-14,Zing,ZingCharts,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",2,,,,2026-08-14T03:58:32.127798+00:00
12515,2026-06-14,Zing,ZingCharts,Nhường Lại Nỗi Đau (Trí Thức Remix),Ngân Ngân,88,,,,2026-08-14T03:58:32.127798+00:00
12511,2026-06-14,Zing,ZingCharts,Nếu Cả Đời Này Không Rực Rỡ,Trọng Nhân & Tiểu Mỹ,37,,,,2026-08-14T03:58:32.127798+00:00
12509,2026-06-14,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,17,,,,2026-08-14T03:58:32.127798+00:00
12512,2026-06-14,Zing,ZingCharts,Thiệp Hồng Sai Tên,Tiểu Nam,47,,,,2026-08-14T03:58:32.127798+00:00
12508,2026-06-14,Zing,ZingCharts,Vô Giá,Minh Vương M4U & H2O Music,3,,,,2026-08-14T03:58:32.127798+00:00
12666,2026-06-15,Apple,APPLE MUSIC - Top ALTERNATIVE Albums,TANCA Season 1: Vũ Thanh Vân,Vũ Thanh Vân & tanca,179,,,,2026-08-14T03:58:32.127798+00:00
12665,2026-06-15,Apple,APPLE MUSIC - Top ALTERNATIVE Albums,TIỆC TÙNG TOUR: THE LIVE CONCERT ALBUM,Tùng,50,,,,2026-08-14T03:58:32.127798+00:00
12664,2026-06-15,Apple,APPLE MUSIC - Top DANCE Albums,CHILL with me,Tiên Tiên,36,,,,2026-08-14T03:58:32.127798+00:00
12661,2026-06-15,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,Chỉ Có Thể Là Anh,TRANG,196,,,,2026-08-14T03:58:32.127798+00:00
12660,2026-06-15,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,Trong,TRANG,142,,,,2026-08-14T03:58:32.127798+00:00
12659,2026-06-15,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,ĐỂ LEO MỘT NGỌN NÚI,Tùng,127,,,,2026-08-14T03:58:32.127798+00:00
12663,2026-06-15,Apple,APPLE MUSIC CHART - Top POP Album,Chỉ Có Thể Là Anh,TRANG,128,,,,2026-08-14T03:58:32.127798+00:00
12662,2026-06-15,Apple,APPLE MUSIC CHART - Top POP Album,Trong,TRANG,95,,,,2026-08-14T03:58:32.127798+00:00
12667,2026-06-15,Apple,APPLE MUSIC | Top Songs Vietnam,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,149,,,,2026-08-14T03:58:32.127798+00:00
12669,2026-06-15,Apple,Apple Music - Top Alternative Songs,Xa (Chờ Đến Mùa Gió),Tùng,100,,,,2026-08-14T03:58:32.127798+00:00
12670,2026-06-15,Apple,Apple Music - Top Alternative Songs,Đủ Nắng Hoa Sẽ Nở,Văn Mai Hương & (S)TRONG & Phùng Khánh Linh,106,,,,2026-08-14T03:58:32.127798+00:00
12677,2026-06-15,Apple,Apple Music - Top Dance Songs,Anh Vui (Ducth & Thanh Huyy Remix),Ducth Music,122,,,,2026-08-14T03:58:32.127798+00:00
12671,2026-06-15,Apple,Apple Music - Top Dance Songs,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,1,,,,2026-08-14T03:58:32.127798+00:00
12674,2026-06-15,Apple,Apple Music - Top Dance Songs,"Có Công Mài ""Sắc"" (Drill Mix)",Ngô Lan Hương,38,,,,2026-08-14T03:58:32.127798+00:00
12673,2026-06-15,Apple,Apple Music - Top Dance Songs,"Có Công Mài ""Sắc"" (Remix)",Ngô Lan Hương,24,,,,2026-08-14T03:58:32.127798+00:00
12678,2026-06-15,Apple,Apple Music - Top Dance Songs,My Everything (2018),Tiên Tiên,152,,,,2026-08-14T03:58:32.127798+00:00
12679,2026-06-15,Apple,Apple Music - Top Dance Songs,Người Đã Yêu Ai (Remix),Lương Gia Hùng & Châu Khải Phong,168,,,,2026-08-14T03:58:32.127798+00:00
12675,2026-06-15,Apple,Apple Music - Top Dance Songs,Qua Ngày Mai,Tiên Tiên,64,,,,2026-08-14T03:58:32.127798+00:00
12672,2026-06-15,Apple,Apple Music - Top Dance Songs,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,15,,,,2026-08-14T03:58:32.127798+00:00
12676,2026-06-15,Apple,Apple Music - Top Dance Songs,Vở Kịch Của Em (Ducth Remix),Ducth Music & Thiện ND,81,,,,2026-08-14T03:58:32.127798+00:00
12680,2026-06-15,Apple,Apple Music - Top Dance Songs,Địa Đàng (Remix),Hoàng Oanh,197,,,,2026-08-14T03:58:32.127798+00:00
12668,2026-06-15,Apple,Apple Music - Top POP Songs,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,165,,,,2026-08-14T03:58:32.127798+00:00
12651,2026-06-15,Apple,Apple Playlist | Vietnam Ơi,Biệt Khúc,Tùng,11,,,,2026-08-14T03:58:32.127798+00:00
12656,2026-06-15,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,116,,,,2026-08-14T03:58:32.127798+00:00
12652,2026-06-15,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,20,,,,2026-08-14T03:58:32.127798+00:00
12653,2026-06-15,Apple,Apple Playlist | Vietnam Ơi,nếu anh không yêu em...DNKYE,Đồng Lan & VSTRA,32,,,,2026-08-14T03:58:32.127798+00:00
12655,2026-06-15,Apple,Apple Playlist | Vietnam Ơi,Điều Cần Thiết Khi Sáng Lên,Meyi,65,,,,2026-08-14T03:58:32.127798+00:00
12658,2026-06-15,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,149,,,,2026-08-14T03:58:32.127798+00:00
12657,2026-06-15,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,145,,,,2026-08-14T03:58:32.127798+00:00
12654,2026-06-15,Apple,Apple Playlist | Vietnam Ơi,Ở nơi bồ câu và quạ sống chung,Dreamwork,43,,,,2026-08-14T03:58:32.127798+00:00
12628,2026-06-15,Zing,BXH NHẠC MỚI,5 Sao,Jombie,62,,,,2026-08-14T03:58:32.127798+00:00
12623,2026-06-15,Zing,BXH NHẠC MỚI,Anh 2,Jombie,51,,,,2026-08-14T03:58:32.127798+00:00
12617,2026-06-15,Zing,BXH NHẠC MỚI,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,21,,,,2026-08-14T03:58:32.127798+00:00
12620,2026-06-15,Zing,BXH NHẠC MỚI,Chuyện Của Nó,Jombie,32,,,,2026-08-14T03:58:32.127798+00:00
12625,2026-06-15,Zing,BXH NHẠC MỚI,Chúc Phúc Cho Em,Minh Vương M4U & H2O Music,58,,,,2026-08-14T03:58:32.127798+00:00
12615,2026-06-15,Zing,BXH NHẠC MỚI,Chế Độ Cũ,Jombie,11,,,,2026-08-14T03:58:32.127798+00:00
12630,2026-06-15,Zing,BXH NHẠC MỚI,Chống Quỷ,Jombie feat. Anh Rồng,69,,,,2026-08-14T03:58:32.127798+00:00
12614,2026-06-15,Zing,BXH NHẠC MỚI,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,9,,,,2026-08-14T03:58:32.127798+00:00
12612,2026-06-15,Zing,BXH NHẠC MỚI,Em Vá Đời Anh,Đặng Thiên Chí,6,,,,2026-08-14T03:58:32.127798+00:00
12631,2026-06-15,Zing,BXH NHẠC MỚI,Em Vá Đời Anh (WM Remix),"Đặng Thiên Chí, WM",81,,,,2026-08-14T03:58:32.127798+00:00
12621,2026-06-15,Zing,BXH NHẠC MỚI,Hơn 30 Rồi,Jombie feat. Bean,44,,,,2026-08-14T03:58:32.127798+00:00
12626,2026-06-15,Zing,BXH NHẠC MỚI,Hết Số,Jombie,60,,,,2026-08-14T03:58:32.127798+00:00
12616,2026-06-15,Zing,BXH NHẠC MỚI,Lễ Tân Hôn,Võ Lê Mi,16,,,,2026-08-14T03:58:32.127798+00:00
12622,2026-06-15,Zing,BXH NHẠC MỚI,Mối Quan Hệ Vụng Về,"Lý Tuấn Kiệt, Lê Thu Thảo, HTM",49,,,,2026-08-14T03:58:32.127798+00:00
12632,2026-06-15,Zing,BXH NHẠC MỚI,Mối Tình Bất Hạnh,Đặng Khánh,84,,,,2026-08-14T03:58:32.127798+00:00
12624,2026-06-15,Zing,BXH NHẠC MỚI,Một Người Như Ý,Gold MK,54,,,,2026-08-14T03:58:32.127798+00:00
12629,2026-06-15,Zing,BXH NHẠC MỚI,Ngàn Con Sóng,Jombie feat. EOAYCI,67,,,,2026-08-14T03:58:32.127798+00:00
12618,2026-06-15,Zing,BXH NHẠC MỚI,Nhắm Mắt Thấy Mùa Hè Đẹp Nhất,"Thiên Minh, Nguyên Hà",27,,,,2026-08-14T03:58:32.127798+00:00
12619,2026-06-15,Zing,BXH NHẠC MỚI,Níu Kéo Để Được Gì,Akira Phan,30,,,,2026-08-14T03:58:32.127798+00:00
12627,2026-06-15,Zing,BXH NHẠC MỚI,Phi Vụ,Jombie feat. Sakhar & SinKra,61,,,,2026-08-14T03:58:32.127798+00:00
12613,2026-06-15,Zing,BXH NHẠC MỚI,Thiệp Hồng Chung Tên,Út Nhị Mino feat. Hào JK,7,,,,2026-08-14T03:58:32.127798+00:00
12636,2026-06-15,Spotify,DAILY TOP SONG,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,143,,,,2026-08-14T03:58:32.127798+00:00
12642,2026-06-15,Spotify,LOCAL PULSE - HANOI,Biệt Khúc,Tùng,99,,,,2026-08-14T03:58:32.127798+00:00
12640,2026-06-15,Spotify,LOCAL PULSE - HANOI,"Có Công Mài ""Sắc""",Ngô Lan Hương,49,,,,2026-08-14T03:58:32.127798+00:00
12638,2026-06-15,Spotify,LOCAL PULSE - HANOI,"Có Công Mài ""Sắc"" (Drill Mix)",Hades & Ngô Lan Hương,21,,,,2026-08-14T03:58:32.127798+00:00
12639,2026-06-15,Spotify,LOCAL PULSE - HANOI,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",37,,,,2026-08-14T03:58:32.127798+00:00
12637,2026-06-15,Spotify,LOCAL PULSE - HANOI,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,4,,,,2026-08-14T03:58:32.127798+00:00
12641,2026-06-15,Spotify,LOCAL PULSE - HANOI,Vô Giá,Minh Vương M4U & H2O Music,65,,,,2026-08-14T03:58:32.127798+00:00
12647,2026-06-15,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,91,,,,2026-08-14T03:58:32.127798+00:00
12644,2026-06-15,Spotify,LOCAL PULSE - HOCHIMINH CITY,Biệt Khúc,Tùng,31,,,,2026-08-14T03:58:32.127798+00:00
12646,2026-06-15,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc""",Ngô Lan Hương,70,,,,2026-08-14T03:58:32.127798+00:00
12645,2026-06-15,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc"" (Drill Mix)",Hades & Ngô Lan Hương,48,,,,2026-08-14T03:58:32.127798+00:00
12648,2026-06-15,Spotify,LOCAL PULSE - HOCHIMINH CITY,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",95,,,,2026-08-14T03:58:32.127798+00:00
12643,2026-06-15,Spotify,LOCAL PULSE - HOCHIMINH CITY,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,15,,,,2026-08-14T03:58:32.127798+00:00
12649,2026-06-15,Spotify,LOCAL PULSE - HOCHIMINH CITY,Vô Giá,Minh Vương M4U & H2O Music,96,,,,2026-08-14T03:58:32.127798+00:00
12704,2026-06-15,Youtube,Shazam Top Songs,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,34,,,,2026-08-14T03:58:32.127798+00:00
12705,2026-06-15,Youtube,Shazam Top Songs,"Có công mài ""Sắc"" (Remix)",Ngô Lan Hương,61,,,,2026-08-14T03:58:32.127798+00:00
12707,2026-06-15,Youtube,Shazam Top Songs,Sau Này Em Cưới Ai Rồi (Ness Remix),Kiều Chi & Ness Remix,172,,,,2026-08-14T03:58:32.127798+00:00
12703,2026-06-15,Youtube,Shazam Top Songs,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,27,,,,2026-08-14T03:58:32.127798+00:00
12706,2026-06-15,Youtube,Shazam Top Songs,Vô Giá,Minh Vương M4U & H2O Music,129,,,,2026-08-14T03:58:32.127798+00:00
12650,2026-06-15,Spotify,Spotify Playlist | Fresh Find Vietnam,Ở nơi bồ câu và quạ sống chung,Dreamwork,15,,,,2026-08-14T03:58:32.127798+00:00
12682,2026-06-15,Tiktok,TIKTOK HOT,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,7,,,,2026-08-14T03:58:32.127798+00:00
12681,2026-06-15,Tiktok,TIKTOK HOT,"Có công mài ""Sắc""",Ngô Lan Hương,2,,,,2026-08-14T03:58:32.127798+00:00
12633,2026-06-15,Spotify,WEEKLY TOP ALBUM,Chỉ Có Thể Là Anh,TRANG,168,,,,2026-08-14T03:58:32.127798+00:00
12634,2026-06-15,Spotify,WEEKLY TOP SONG,"Có Công Mài ""Sắc""",Ngô Lan Hương,172,,,,2026-08-14T03:58:32.127798+00:00
12635,2026-06-15,Spotify,WEEKLY TOP SONG,Sau Này Em Cưới Ai Rồi (Zeko Remix),Kiều Chi & Zeko Remix,182,,,,2026-08-14T03:58:32.127798+00:00
12696,2026-06-15,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Chế Độ Cũ,Jombie,89,,,,2026-08-14T03:58:32.127798+00:00
12692,2026-06-15,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,27,,,,2026-08-14T03:58:32.127798+00:00
12693,2026-06-15,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,"Có công mài ""Sắc""",Ngô Lan Hương,28,,,,2026-08-14T03:58:32.127798+00:00
12695,2026-06-15,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,76,,,,2026-08-14T03:58:32.127798+00:00
12694,2026-06-15,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Muốn Cua Anh Làm Bồ,Dương Ái Vy,37,,,,2026-08-14T03:58:32.127798+00:00
12691,2026-06-15,Youtube,YOUTUBE CHARTS | TOP SONGS DAILY,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,7,,,,2026-08-14T03:58:32.127798+00:00
12701,2026-06-15,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,85,,,,2026-08-14T03:58:32.127798+00:00
12698,2026-06-15,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,"Có công mài ""Sắc""",Ngô Lan Hương,34,,,,2026-08-14T03:58:32.127798+00:00
12702,2026-06-15,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,87,,,,2026-08-14T03:58:32.127798+00:00
12700,2026-06-15,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Muốn Cua Anh Làm Bồ,Dương Ái Vy,42,,,,2026-08-14T03:58:32.127798+00:00
12699,2026-06-15,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Nổi Gió Lên,Phan Như Thuỳ,35,,,,2026-08-14T03:58:32.127798+00:00
12697,2026-06-15,Youtube,YOUTUBE CHARTS | Vietnam Trending Music,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,7,,,,2026-08-14T03:58:32.127798+00:00
12690,2026-06-15,Youtube,YOUTUBE MUSIC CHART | TOP ARTIST WEEKLY,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,27,,,,2026-08-14T03:58:32.127798+00:00
12688,2026-06-15,Youtube,YOUTUBE MUSIC CHART | TOP ARTIST WEEKLY,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,8,,,,2026-08-14T03:58:32.127798+00:00
12689,2026-06-15,Youtube,YOUTUBE MUSIC CHART | TOP ARTIST WEEKLY,Sau Này Em Cưới Ai Rồi (Ness Remix),Ness Remix feat. Kiều Chi,12,,,,2026-08-14T03:58:32.127798+00:00
12687,2026-06-15,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,"Anh Nợ Em (Original Soundtrack From ""Ốc Mượn Hồn"")",Lâm Bảo Ngọc & Nguyen Van Chung,161,,,,2026-08-14T03:58:32.127798+00:00
12686,2026-06-15,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,Biệt Khúc,Tùng,145,,,,2026-08-14T03:58:32.127798+00:00
12684,2026-06-15,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,Chế Độ Cũ,Jombie,45,,,,2026-08-14T03:58:32.127798+00:00
12683,2026-06-15,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,10,,,,2026-08-14T03:58:32.127798+00:00
12685,2026-06-15,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,Thiệp Hồng Chung Tên,Út Nhị Mino ft. Hào JK,49,,,,2026-08-14T03:58:32.127798+00:00
12610,2026-06-15,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,68,,,,2026-08-14T03:58:32.127798+00:00
12608,2026-06-15,Zing,ZingCharts,"Có Công Mài ""Sắc"" (Remix)",Ngô Lan Hương,74,,,,2026-08-14T03:58:32.127798+00:00
12604,2026-06-15,Zing,ZingCharts,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",2,,,,2026-08-14T03:58:32.127798+00:00
12607,2026-06-15,Zing,ZingCharts,Nếu Cả Đời Này Không Rực Rỡ,Trọng Nhân & Tiểu Mỹ,44,,,,2026-08-14T03:58:32.127798+00:00
12611,2026-06-15,Zing,ZingCharts,Thiệp Hồng Sai Tên,Hương Ly,99,,,,2026-08-14T03:58:32.127798+00:00
12606,2026-06-15,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,18,,,,2026-08-14T03:58:32.127798+00:00
12609,2026-06-15,Zing,ZingCharts,Thiệp Hồng Sai Tên,Tiểu Nam,51,,,,2026-08-14T03:58:32.127798+00:00
12605,2026-06-15,Zing,ZingCharts,Vô Giá,Minh Vương M4U & H2O Music,3,,,,2026-08-14T03:58:32.127798+00:00
12771,2026-06-16,Apple,APPLE MUSIC - Top ALTERNATIVE Albums,TIỆC TÙNG TOUR: THE LIVE CONCERT ALBUM,Tùng,39,,,,2026-08-14T03:58:32.127798+00:00
12770,2026-06-16,Apple,APPLE MUSIC - Top DANCE Albums,CHILL with me,Tiên Tiên,44,,,,2026-08-14T03:58:32.127798+00:00
12766,2026-06-16,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,Trong,TRANG,122,,,,2026-08-14T03:58:32.127798+00:00
12767,2026-06-16,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,ĐỂ LEO MỘT NGỌN NÚI,Tùng,169,,,,2026-08-14T03:58:32.127798+00:00
12769,2026-06-16,Apple,APPLE MUSIC CHART - Top POP Album,Chỉ Có Thể Là Anh,TRANG,136,,,,2026-08-14T03:58:32.127798+00:00
12768,2026-06-16,Apple,APPLE MUSIC CHART - Top POP Album,Trong,TRANG,78,,,,2026-08-14T03:58:32.127798+00:00
12772,2026-06-16,Apple,APPLE MUSIC | Top Songs Vietnam,"Có Công Mài ""Sắc"" (Afrobeats ) [DJ Kim Chol Remix]",Ngô Lan Hương & DJ Kim Chol,136,,,,2026-08-14T03:58:32.127798+00:00
12775,2026-06-16,Apple,Apple Music - Top Alternative Songs,Xa (Chờ Đến Mùa Gió),Tùng,110,,,,2026-08-14T03:58:32.127798+00:00
12774,2026-06-16,Apple,Apple Music - Top Alternative Songs,Đủ Nắng Hoa Sẽ Nở,Văn Mai Hương & (S)TRONG & Phùng Khánh Linh,101,,,,2026-08-14T03:58:32.127798+00:00
12783,2026-06-16,Apple,Apple Music - Top Dance Songs,Anh Vui (Ducth & Thanh Huyy Remix),Ducth Music,126,,,,2026-08-14T03:58:32.127798+00:00
12785,2026-06-16,Apple,Apple Music - Top Dance Songs,Bên Nhau Cả Đời (Remix),CT & Bảo Trân Đặng & SS Remix,193,,,,2026-08-14T03:58:32.127798+00:00
